feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target,id
0.26272328711801496,0.5732789967266849,0.1745606089799424,0.9512565153001775,0.41375415307870256,0.5670232443293665,0.4355990212061974,0.6507171037224725,0.08114353960411469,0.04045171976950057,0.38746958594102177,12
0.10199985141043799,0.19814815604899638,0.7281851329719701,0.5297062150746842,0.30983652329881006,0.9097148040887363,0.9921453880679711,0.6294022770968778,0.06304093301549529,0.46649513484961036,0.15311195294494206,13
0.4043145618247047,0.4458355304234761,0.948828834606353,0.5194795540382696,0.24457098573341962,0.9887438469362828,0.9471700335354621,0.3211692299786899,0.7598022053244604,0.460234352263856,0.43348729460854796,14
0.19501014248812454,0.2330531047903185,0.5440396238223298,0.12795651375152706,0.5243740902220814,0.9994163449347452,0.10004503800106124,0.5437204626933104,0.8315557083001649,0.4535995803601648,0.3800627112407513,15
0.3477956500795216,0.04777746708247854,0.882673206459369,0.03385993353641237,0.7660520345791373,0.5687776232690835,0.5088037230719429,0.20313328715992274,0.630535085612827,0.943129312628283,0.7356637096385416,16
0.8179950810955241,0.13731760178764962,0.3433215860995513,0.3701342561958577,0.7464536518099228,0.5926967449204511,0.2529194122769115,0.9105838802754215,0.36854458858708505,0.5671539460774702,0.5989794396115374,17
0.415297198534605,0.6852052710748627,0.5914067922505863,0.5178698415643614,0.39212529240926,0.2508386852346425,0.4705343738979926,0.8109711476289547,0.9395621625885026,0.9656467013081028,0.2701067082554802,18
0.8906338847324008,0.4846806209408804,0.6854067551368465,0.7504165420990175,0.8406607402675214,0.2843969695280867,0.21398419246144418,0.0779183082884356,0.19104536518634363,0.8572236383539188,0.8792818034863888,19
0.2714481146979649,0.06493612670624394,0.26560363995289926,0.25393223416934574,0.701935106078203,0.3649380840934462,0.3455489408194886,0.6054963488574918,0.5591905563015165,0.3537105789396442,0.06644808268245961,20
0.22099876081660452,0.11767692173774158,0.656720326208021,0.2566878104097796,0.7167118922137564,0.041008972198022575,0.4592443675868768,0.20174408810416244,0.6236410952900096,0.09085114278945172,0.0440119057100149,21
0.006053467865737683,0.026032967118773787,0.7171030050503375,0.899272737682922,0.9973356619421103,0.004036269511877855,0.012974515157244348,0.6524248690093979,0.4779516485531806,0.026987570990403387,0.8351489275094066,22
0.5672129917324987,0.5672557383161678,0.42045144696840575,0.7098728500025172,0.033722101285944106,0.09045879747843721,0.452376707694906,0.038976360921470166,0.28003909010663575,0.5570527047232983,0.10660579721045427,23
0.17345182689700755,0.2768006030720286,0.14030117382191598,0.8454067411310725,0.8261478915461338,0.5236246748395101,0.8550728103109121,0.6859453282114725,0.6657139588358734,0.2265897865118941,0.981648056156936,24
0.5108165617005108,0.9409169665266979,0.07692161409974207,0.470405873017248,0.5390684598466624,0.30851873178141564,0.8185742653319275,0.2218254555580016,0.1860294961139316,0.16689855915696505,0.2526751998920602,25
0.6987018379960597,0.6567740967367408,0.7181872080124434,0.6938402489590445,0.5751653952811507,0.3336922705423908,0.4130400667904265,0.9817306469033508,0.32142436115560036,0.395397088428481,0.7103067127021252,26
0.563366223320474,0.37523067096446805,0.6585052608804757,0.23320140485907603,0.10738305575057716,0.6418950686051453,0.11995142594168784,0.09629507218646993,0.9960104937957398,0.6437665676370673,0.8925520938736988,27
0.14529654490466404,0.20915137900698555,0.23947825693669145,0.3159988649303205,0.350396705301281,0.975304056569683,0.39032482151724923,0.8426531704892543,0.5531475873134762,0.318779508969513,0.445318882914977,28
0.35861122954552604,0.2660193364807981,0.957811418568332,0.6542449681108345,0.5832451105155257,0.44460697916249403,0.8537748268822201,0.512353534427001,0.5223654146922002,0.8002653888457925,0.24697081284534994,29
0.06693166676219153,0.4208742357032288,0.052039073789862944,0.8945573566638995,0.05817029927438189,0.13899404830219908,0.4020378176918137,0.906533430367035,0.020688106368557446,0.6358912780563956,0.9702663317726725,30
0.5586367985274868,0.5001235674975792,0.8662044126067394,0.34061064980909295,0.45877440546221737,0.7909021175269252,0.7257480462331669,0.9898591833177753,0.6193644802468942,0.3694276920298214,0.45526594617292515,31
0.0014080853174660568,0.9682621544577484,0.04828053622884143,0.2928684837585174,0.4643707566096701,0.887366167938324,0.7947914011023804,0.8375097456035597,0.6511656141153268,0.07038240067970569,0.2552304089974613,32
0.6970155593286131,0.011654939044873802,0.22556044454522783,0.8348938085505764,0.1465488576261289,0.6604755775092664,0.37980814781715055,0.24246249405053366,0.6180789595162381,0.7295820064303461,0.48064564997260817,33
0.6634709087033613,0.21603978623004982,0.9560074473302878,0.29352934278218556,0.45026704149268093,0.02220476813785821,0.7182993321529875,0.2252840800736755,0.27911616212988577,0.2850007503541515,0.5632253903990578,34
0.617121113118702,0.5424669520983733,0.4762310292805174,0.7789720020936365,0.2826152488404049,0.017746682961833682,0.11202127087936442,0.22480314293700532,0.6947577904055124,0.5194495606122717,0.9880069568625359,35
0.15436938693771718,0.926760091972277,0.8194366705578379,0.287098571845568,0.9836843785800928,0.5857343776144863,0.7523084908159768,0.1696611252246718,0.7355240834618548,0.9081069831617257,0.6117684063820338,36
0.07388919281049788,0.6520304934783563,0.1139261188437205,0.15945898248583934,0.5391206874238014,0.4493805031520002,0.8752454871352314,0.7205542038634919,0.548724964025372,0.4307550050254888,0.05947993720117495,37
0.43304346379138836,0.31331284284749505,0.09557735710358173,0.09309081723139856,0.382457739562412,0.4920334717283511,0.08007019319407904,0.6511828020539057,0.5585699685201739,0.32558623845859214,0.4122562520991584,38
0.9642390172874726,0.3702592496818249,0.825787074591363,0.9248960055402186,0.009569107013108424,0.5272543930975143,0.7404912067747872,0.7587053026426915,0.43789926838430837,0.07617249445911844,0.5832382515155071,39
0.5726261990168892,0.8647430820289754,0.9772801363821344,0.3596754745459827,0.9776321244705166,0.619014232881326,0.03520069541178883,0.7207436292280633,0.08472582446082788,0.8520763829971505,0.3636041726457898,40
0.07811251970294586,0.12205158513124292,0.6533708383609422,0.34324157297512625,0.21195594193535428,0.17473504379682903,0.48856503207720114,0.36714028889371153,0.42934640565770976,0.8051154983169853,0.434270380847983,41
0.3456236249332182,0.13708049429925995,0.6718794214745132,0.11122477770729267,0.06317429038815692,0.8294679618077165,0.9853884940333432,0.5314062039143375,0.5150424523982158,0.10038620523853514,0.41923134897037206,42
0.09920011645556515,0.16472490055940603,0.9796570051367568,0.12078385607094022,0.6914668149917849,0.32786002062322117,0.7592460840814146,0.03476241602501362,0.923738337398642,0.3199829558640378,0.7695481260443768,43
0.9695492537529086,0.7294938031082708,0.27749368310603995,0.8866329668257867,0.4716212236526999,0.54527984882455,0.16029490482173658,0.07795971711054228,0.7553885147023753,0.5545772382053588,0.0254275236937187,44
0.36550560036381097,0.38324719843734933,0.5198970423106525,0.8610112490380951,0.6597543581370832,0.48810964582308103,0.7638580747687135,0.7626380270438593,0.5870333814546022,0.10554887040809902,0.11453018999813658,45
0.5745194127396364,0.5558826647299677,0.5500464049750522,0.4321720800004407,0.4914809138404973,0.054606491284719394,0.0971890293648443,0.49823357168036475,0.2734722482337998,0.04509073688030463,0.31443931973266326,46
0.3025059905849744,0.13283584688329786,0.3497057030251308,0.35251992566278467,0.4121974671014996,0.8890039267393278,0.7693075227993565,0.8882423990621148,0.3167827022162196,0.5313683494524679,0.8323368593169487,47
0.811714311185079,0.22646387937531431,0.585289734892582,0.8224569978099028,0.6438333022882091,0.5381228818913057,0.9957034174207969,0.3885968633282596,0.7157832464450861,0.04305218869274219,0.005409979781059948,48
0.501746783426587,0.5192897093275267,0.1121658426539669,0.9671978753850836,0.4796830223229772,0.7878627149731428,0.5531885122723648,0.6269813753933545,0.30526051003719,0.9660067012146492,0.07342118850531199,49
0.4333491370176963,0.39959683816162195,0.7493641207485862,0.45335105065072445,0.8817634960106786,0.13465006817634995,0.4934049116791177,0.8434588601507044,0.9735784234666698,0.2032115956147349,0.5391800791918269,50
0.503631325867356,0.6321447098875032,0.8603235168434978,0.40222962740590884,0.6953670116156939,0.3704432559056783,0.3449044597533185,0.05840956022062638,0.7372832794536689,0.92967990289873,0.7858178104897544,51
0.6211976730122958,0.1363496412343268,0.7613272823935301,0.2992678771016417,0.09670428347500482,0.9036012319391272,0.4115180340402712,0.36109157318405694,0.2826978929552828,0.4217110125064185,0.4221873858098979,52
0.6824205584840441,0.709145756904413,0.1893634208199314,0.5753683403188584,0.10639742698881705,0.9869874182677854,0.7657430963473946,0.711429951208391,0.19235448544389988,0.36795724569058774,0.3300966917241387,53
0.648230274620064,0.12326947438518421,0.39561988590761854,0.16305846205024677,0.5103521272654459,0.6189117099102304,0.1599196244120794,0.7521193941287362,0.628928710349386,0.28253126765267,0.8332295598417988,54
0.795865514877767,0.8935176719268624,0.6152398491902712,0.5163952990734866,0.8674389880414601,0.459352090116238,0.7570857598402312,0.17343707255848761,0.7742106437566281,0.692416234675307,0.737233020928312,55
0.9192228076303535,0.9707624654780057,0.9690309100378164,0.014140173932300604,0.9508735162864997,0.2914567533730227,0.2947655603972743,0.16642641120048662,0.6692926449788822,0.7568258752549613,0.6689340543098676,56
0.1265908795435332,0.05654180633837269,0.032825332258239026,0.9187240515336412,0.06931373970139965,0.6865250310222978,0.46964547633356624,0.5284294383606415,0.29640900917973956,0.5111474331983163,0.6113948274377654,57
0.27082668070570315,0.26297672475531053,0.28438842960595134,0.5309798030067646,0.731085960401886,0.9569014113479841,0.4588020642413225,0.4192557312440748,0.7297052879213045,0.07835518620205206,0.8762525599084882,58
0.19104564257221957,0.10496292347010994,0.44494291606838443,0.21435152822591252,0.29261178963292755,0.1815692505126172,0.12131082197694398,0.4514652747822614,0.4572225308481842,0.7111470605238687,0.8543184594904429,59
0.035360573587366106,0.8524221818750307,0.28616580426719673,0.3946108505953445,0.20138995741387666,0.32323541258272237,0.9866380754128468,0.8689727519855694,0.331668790876565,0.9272364323445873,0.24100870691492648,60
0.8291697347335781,0.6989160470509252,0.9543801922900196,0.35216887772532324,0.14842767389884115,0.7326233129687045,0.6867924364972495,0.15543369804081908,0.11062769369619074,0.14420052583151266,0.6064112584909341,61
0.6607785796217369,0.3758467486770696,0.9922885751633537,0.8644883696997063,0.733910284334339,0.6152268449840526,0.9861264967344907,0.6780703829441348,0.4838216344298669,0.27388237685573147,0.13858431174608865,62
0.8579951603496199,0.5645505257240653,0.029630186850402862,0.18865560836497874,0.2581175946791652,0.9892377756199903,0.03164584989911623,0.8564039185436183,0.7319632215451417,0.5983106991398395,0.18662657970943675,63
0.3894727492681149,0.46221919386962074,0.2757720785415043,0.5039052509251035,0.1890805169302503,0.4875655041902417,0.4905667535022714,0.4090299032154652,0.1707920879882634,0.6122369057626247,0.4997994657457173,64
0.1348466162013624,0.30197504249535645,0.7193112767909955,0.11066606022565251,0.3303973994113192,0.06719305738294779,0.9904654873605883,0.8928440470842771,0.5473736792626551,0.5825362845171562,0.7364854607462138,65
0.5269502191797412,0.3077400934283716,0.7121766008008491,0.36602503707810685,0.09622224853995254,0.7716243830510258,0.9340439320040433,0.425933946227982,0.6067194688628154,0.23058477920268516,0.9852674476899751,66
0.33493721035251456,0.7831268829308604,0.6566360488716263,0.7544219248089744,0.30879081626257177,0.10330711128181147,0.40954215626722057,0.33476952158575,0.09755457508597198,0.414453955010491,0.7376609582304904,67
0.027670170737111865,0.5113033388241857,0.24466774353258625,0.5874995363148978,0.41222196920803267,0.20273602444215189,0.4239276463699724,0.9185440646744082,0.46743888976412706,0.6840390913579332,0.6958225131556646,68
0.35718050179439664,0.23236534160974287,0.30750023772301516,0.3719297641987095,0.7217125109465248,0.8074842161876485,0.7373217838977135,0.060157403037005897,0.49108831598630776,0.4826471315524228,0.32246315522055113,69
0.18622945183053796,0.4078097315563166,0.5015946106727373,0.8355109289392773,0.120062247717039,0.7911482528836998,0.7837246432890582,0.010258777699723276,0.7518653821790894,0.9522646870267588,0.6980372828109448,70
0.38978900907167713,0.5650846251572408,0.709690576427741,0.34273548455944647,0.9530726261280267,0.5008449900934496,0.9620540385431182,0.29732799879437255,0.3583102287337363,0.3336081775151565,0.5326666096294291,71
0.8258748900063247,0.4184875995986932,0.7668233266466444,0.14753501144954306,0.17028103954402052,0.581822290141883,0.9434649781188069,0.4722936646649917,0.26116718788098714,0.00908771566531974,0.06812876712549365,72
0.31332815264466485,0.6457225541869763,0.5993690224737006,0.817899813069036,0.9360616809748827,0.36109695930805785,0.3816602464430592,0.76218508780846,0.3030793476759619,0.10144217159231339,0.8835568236166635,73
0.9955637975980819,0.22749414467953954,0.12780455483358388,0.3067253385339559,0.24346296608255047,0.15189056373571608,0.1357373927864609,0.4991911073784294,0.11538708583971513,0.3082736707287105,0.5918927904867355,74
0.2811327335986107,0.8582594215074683,0.7930169626701081,0.32302677100293786,0.8005568982182238,0.5336577604134388,0.4931230339055531,0.5310567818698209,0.8117915764707999,0.10068755693597986,0.7812718574442777,75
0.011788410513440817,0.6077625899431793,0.1837205987279087,0.06854048715807048,0.31861292518128503,0.9364580613873374,0.4557734576700653,0.6181179254939732,0.5988737857772082,0.27245621955504984,0.7371191291461389,76
0.8708893726425299,0.4620076513302984,0.5678947187786353,0.9819769639476044,0.36537295069105935,0.24865565381097343,0.6063072444885115,0.8612532239258129,0.12275670256561788,0.049981708904415334,0.4223740300277865,77
0.7491366282926436,0.5934284775431186,0.6538985640570104,0.6540793459263048,0.3274650534474747,0.6781627138971298,0.28485376335350443,0.6099351800788596,0.2385474003596263,0.928050187820167,0.4833219347939236,78
0.051781236637708616,0.6173226723153951,0.6935418407554126,0.07982784769170426,0.4702089304985283,0.3953213399004577,0.10109847769737723,0.6209004320877414,0.8094730750988647,0.5963306877330179,0.9357084438691069,79
0.27547103364918957,0.7336049435015605,0.9790720379242059,0.7523696406931374,0.18033749491650208,0.7937278485379453,0.968506629140943,0.6557393393344257,0.4095601852642111,0.038862999103514095,0.25757114257867564,80
0.8762677860356056,0.0684370574587384,0.3361542368641314,0.8343626256676728,0.12392602556169585,0.5354476559038085,0.6738703202144107,0.7398267806478181,0.2344247768944675,0.14825180075808575,0.9822596658341185,81
0.8747468192752411,0.4403841079640045,0.9827993608407544,0.5621490582451585,0.6051797345620347,0.20837158759338503,0.6490082292700852,0.9610169591839606,0.12667008574653715,0.7622329714711078,0.25812371730019557,82
0.04738951411830017,0.3937255634226976,0.27278244115599526,0.5658466192102133,0.9469282593896965,0.319053770833192,0.5956923753607368,0.8030072676001373,0.9558165291219824,0.9973466923553992,0.44933235076111944,83
0.18094958940490524,0.9097653935435503,0.9946085521887886,0.6150975960114519,0.6327570433675443,0.9854279800060051,0.12332304033250052,0.13470090973013227,0.7710979679891916,0.3512555299490754,0.37275385195444377,84
0.4802522765217959,0.06304542849083339,0.9919499570457426,0.33222497038772913,0.5962557145791522,0.25425696374257667,0.3961686770300783,0.13806392649335708,0.46460566665102687,0.9582618844450587,0.22766495325875258,85
0.7073643298139219,0.16016976290541995,0.32852654776546286,0.4166263417133931,0.2919063368907592,0.5602297123466791,0.8027278647139511,0.37020285376472883,0.8408054660812218,0.1765847670346209,0.6628698509112836,86
0.4739789167156324,0.9477828720334708,0.2508054980226918,0.27215142763455336,0.9330455025928626,0.29251808865794093,0.7122102349381816,0.6149181640072807,0.8166201891671526,0.7571683816173109,0.8936735036316134,87
0.39472875848987443,0.19502375093712687,0.4400355713455446,0.20195719421935132,0.3692241380017619,0.42336056990775617,0.8290625774770269,0.2396958591650581,0.6553684167321907,0.02114384744568032,0.07992469726180229,88
0.990880414535381,0.17310076682113373,0.030630921076493123,0.7957368845267908,0.3259302845898274,0.23594057222646714,0.6505810566387605,0.16664245630081742,0.3706311589641387,0.10810459018408192,0.9860519738193037,89
0.6272501107896192,0.7382329696973381,0.7930014982354926,0.2252274699145882,0.601230705559551,0.1397999128672225,0.3425947501683265,0.5852311484279971,0.4676574836053504,0.554586257093116,0.8064312841181807,90
0.004247248447171281,0.08965179057366635,0.4509245628335704,0.960939619405215,0.9184029173539867,0.9340075417188611,0.813977168994279,0.20965388270135377,0.22536845143343853,0.2443158169011932,0.6825120504599632,91
0.7240787889341825,0.9634467628689308,0.12295367913159327,0.6208074630332646,0.9627981996678683,0.7071118301684071,0.30142401989004897,0.451000609911131,0.982964188104024,0.8193416701172238,0.09360000215382624,92
0.7744292673993973,0.42470787031649293,0.5045895523178409,0.4272902248756244,0.2984532823421304,0.09216276727122974,0.004754894515475616,0.22102690517046653,0.36764416946341283,0.07539515009670028,0.570895684937163,93
0.05423203965737722,0.7745073266513861,0.407702650470955,0.8311065602819869,0.20389788972165168,0.07056219744586245,0.6405719923156987,0.03653325792824147,0.15319968412378582,0.43760698847441437,0.9695978827001049,94
0.16180040416493113,0.28098043871861544,0.668182251458306,0.43364040444027196,0.1388932653767968,0.8666600376521201,0.5238384204814551,0.8990232448188374,0.3091824299922503,0.5854882998419986,0.8116026057847023,95
0.6024541093900745,0.49207611609444324,0.7378362532284446,0.7425401111076858,0.38088816257716585,0.5966152438284258,0.7423998084921686,0.9010640802616288,0.25929815871709194,0.7316916253249302,0.993918806495656,96
0.32478520350145657,0.1251190007479499,0.7071455825968582,0.956870241171491,0.18387557869799132,0.4835013415137661,0.6562545711412427,0.9216205514724982,0.5657517964601487,0.5885577280423607,0.6051208953116683,97
0.7113698019863436,0.4148028034532051,0.5234755465853983,0.3533393756567761,0.49106500080623605,0.5564611392321386,0.41209550237715287,0.14421305849943,0.13175569013337163,0.1805688800097507,0.2952830167018582,98
0.913225552984488,0.9524476226234416,0.8998785231520209,0.3277826617954571,0.8081905335373284,0.12920398813202616,0.19542184605133517,0.44162505692760345,0.48120769850949174,0.38497195973358567,0.05124932916771896,99
0.7144185889338015,0.9709167093671274,0.2883500188322524,0.7727670041022627,0.7179808869045796,0.2536403229684814,0.13750079429848727,0.5481792545718478,0.5650015246482333,0.9444653890201568,0.9773145666062826,100
0.7401762462842131,0.07154696798489857,0.32907304627489575,0.6229239602445863,0.8596651574486976,0.52922338830838,0.6082833738200365,0.4684321964847378,0.2581880851064604,0.5222193571995164,0.5123553273436279,101
0.2213679396937508,0.7061121289998373,0.7791748654169514,0.5211282838958977,0.7228770930160062,0.7783750652376045,0.5090017112579175,0.254042132063412,0.2100238881481511,0.3186066064759573,0.29674787456949614,102
0.3174725369730922,0.47495499455731593,0.5117322036284048,0.5450852648128854,0.13957414965122739,0.9516342273989346,0.3246634999252931,0.09209619439708894,0.14760307566971997,0.27411542275656864,0.5603257663232883,103
0.7274269539851707,0.331549461037544,0.27782377902851363,0.9456889413450354,0.3132608260982459,0.28654242512000594,0.1261015791651806,0.7961713261568316,0.5812862777921775,0.3329990869261782,0.4552669808700104,104
0.7313682996604443,0.8664446986463145,0.5951201750208632,0.32719187299453734,0.00904229522300204,0.8652352793398812,0.024427316712324676,0.31190047983662805,0.4158744112534395,0.6884126230959915,0.602499139408322,105
0.6451677248710457,0.39457821632988677,0.21130151126673302,0.11901210486759994,0.8196594763671112,0.9568781953578763,0.6241842322567286,0.8170190539604147,0.6200318763265821,0.017189113524493926,0.4997886262966049,106
0.800308659024025,0.8594263438841929,0.9086986986196469,0.8840965665417223,0.3771779305977715,0.5425517720635704,0.3710715570966303,0.1842576557247031,0.400204014054952,0.1526945677390199,0.9822223364990853,107
0.5568790099622646,0.20816087696416008,0.26093696790601895,0.7743071375423163,0.49792327421081395,0.3259227441614073,0.3250227689119003,0.37816829085277914,0.4709549315209005,0.02853954135580683,0.3231002344706624,108
0.5967386564697705,0.0631109795896928,0.5374169411322081,0.7628326020107806,0.34174780378973313,0.06354735248209098,0.8090031100933798,0.6014115723901149,0.8597424373053189,0.3406051100559845,0.8263608305041273,109
0.5851485821706129,0.2963244880519357,0.11261278483384018,0.23411019767389252,0.1420159499428857,0.914285840881673,0.810149223825867,0.22489524198154287,0.6189807693099866,0.8206501397192962,0.9165093120584209,110
0.5668267460044655,0.2098091863849867,0.5718995463316628,0.7026343538788424,0.9242900520259628,0.15030262988872645,0.16765312150950362,0.05637152810564405,0.7053321514203881,0.686652349972565,0.9350632456316016,111
0.3274574161500582,0.057898044088375955,0.5243258563430933,0.674118038255794,0.27848417008522663,0.7870395118792252,0.4106983219469529,0.43253130424120145,0.6948484419012645,0.5303164779165702,0.021404323869646524,112
0.8405061339203692,0.03853341338629335,0.8897465020487346,0.757272278755406,0.5829304922135503,0.9310178226716396,0.3815139837299091,0.15285292741291412,0.2077677355811438,0.9384985050819594,0.29435498252924597,113
0.030534667346686084,0.5800982509440545,0.07847027778131532,0.890111213592774,0.6795267644325709,0.719409955791707,0.9718478116634236,0.0546318487340709,0.6775889993282246,0.8613839604540523,0.2995797998912093,114
0.37401089890397043,0.4584969001108533,0.6080687657668504,0.25666553272261394,0.691991442685903,0.8979466572770872,0.5083308148410266,0.030157747996542805,0.3310584515554086,0.6028171349137259,0.6665345918673715,115
0.26406594042595344,0.822988163852875,0.32906135613827303,0.11432843546058391,0.2869662427473908,0.39776794914667724,0.010881446587321597,0.7038042137831576,0.04529170321335385,0.32439681865957204,0.5176395469993861,116
0.17239436470262637,0.5041310619920637,0.9792460150044658,0.7476734430328995,0.2012827006823924,0.9362290897695471,0.5742435483840022,0.37580121633189933,0.024017553715194984,0.3015214255893174,0.8411547980013314,117
0.07932809602891111,0.68121900822934,0.573225254878264,0.6925610736691717,0.4311011108961237,0.9879161576529697,0.8889855869451373,0.09670543126804165,0.6328796540522801,0.9590519089823278,0.23283270599220407,118
0.9148551450719946,0.40188014652862325,0.3758318071133411,0.5651644582506336,0.18516034390007985,0.7225284545570688,0.31312043755448093,0.23468295173924902,0.19950978523915397,0.8959925815943517,0.4830072470009854,119
0.1599499815607771,0.6106638524527714,0.7676986212488291,0.8321676518645391,0.12459783586165218,0.8920443013572644,0.11335890421305206,0.7058035717871278,0.11728024207457144,0.4073234708277005,0.6842749865796837,120
0.6865384543615793,0.2883689915763905,0.0833960735952336,0.9285115741170642,0.4291718940610517,0.4354051770700448,0.7939218731672917,0.6925079574048023,0.8969936510315077,0.6762135012189522,0.43161949603798644,121
0.04147171229951396,0.9725027736781957,0.9534254122046558,0.671128210375304,0.892728615392454,0.3741124880477179,0.1743448564661214,0.4102109535384112,0.8905089015067248,0.6500453476913549,0.9004940847186499,122
0.011944370826603268,0.15418958201562627,0.5324045957940242,0.8507620019644279,0.8952890308953664,0.01274695214163013,0.8569813726452359,0.6939654481044883,0.6037651717711386,0.033226439403996944,0.09141253261795823,123
0.6553019312194298,0.5562542819724863,0.385437158269579,0.886291418023706,0.40454483438710576,0.32769654293245376,0.262558962618493,0.7805665991023542,0.2167771273501795,0.9302722230936777,0.8429186407945722,124
0.3471976009239335,0.5946669381399916,0.30156213222184514,0.4999331300909693,0.9493417605439438,0.1683066840739843,0.5499623176889064,0.07059047530360107,0.27569764520177376,0.21566249880332888,0.05785927061976748,125
0.8695292554688812,0.2091153982346734,0.594599663178721,0.11906148490202662,0.5595210411418706,0.7899994355168801,0.7904873290223153,0.7825221640400706,0.3059850781028606,0.23373954860092405,0.480213412323259,126
0.463839969136871,0.19664762791401524,0.20033123238722295,0.6598888830954396,0.6771919071316959,0.8999068274405045,0.1717247862661978,0.964647749450581,0.9566406731181131,0.7712351837449475,0.8551606454257301,127
0.05827125015079937,0.5507552280560539,0.9076126336092708,0.5544364421697738,0.0012373322336830528,0.7271820263641416,0.494967987890368,0.4972604962328985,0.8231794932247406,0.4992549809869422,0.2805538215786386,128
0.917043330776522,0.6401960946567635,0.32462191224610215,0.8266257612899917,0.01999617034668788,0.6634699916579193,0.1199919542018989,0.6111030427618104,0.5103117928761441,0.7036807128380165,0.7053399587415348,129
0.13025450316025045,0.08842935644975591,0.3082161991920559,0.87176857659996,0.907005045069503,0.5078240622192612,0.5183105565484402,0.5977038652436064,0.6931807453490526,0.29757271979386946,0.9353152643774758,130
0.2803551761969044,0.761121709112579,0.9139021687488404,0.8149341916087801,0.2742387286176764,0.5531204414007389,0.6591118979735211,0.12149575706707738,0.2315719444559401,0.48682394273356877,0.0554516263310495,131
0.7269905866242564,0.18634457337163501,0.047797493035391825,0.7402605154816776,0.2635213965888097,0.1887855973037934,0.07809656678146892,0.821739322133445,0.41719819967258476,0.030660922769778165,0.3197717827103994,132
0.15854029441684214,0.5252371387734871,0.7673694324983801,0.3589151454908016,0.6677090098114628,0.026473183547712775,0.09280770492842993,0.42448398804003273,0.7955288144821724,0.7199157656362754,0.49789333719816375,133
0.8893776205911318,0.7916690039068902,0.2293757426848082,0.11510519856677282,0.8910943786168973,0.8890079782152013,0.19366303297079446,0.8378696028284077,0.30043608066472594,0.3732171584247971,0.677583823636365,134
0.5599033064295543,0.23501321266898711,0.6740709635387567,0.9208248653521913,0.7858612744606831,0.4706396813367739,0.3099835689246586,0.14312315431563138,0.7221017048528852,0.795959858828287,0.4513327369282153,135
0.6737866802152738,0.13271784553016142,0.27230772911447043,0.38634855753643793,0.9336700929719771,0.42032783641575955,0.3777206859959915,0.4319812200116907,0.014328366087321465,0.38970053624067014,0.961203181566225,136
0.6879779008041406,0.6475798115156661,0.9557697190058378,0.202867595213147,0.18234520052885872,0.7999937724424254,0.11103772046188898,0.5945631877864272,0.48565480500396296,0.5907995383631589,0.7807655612748947,137
